employee_id,employee_job_group,employee_job_level,employee_job_title,employee_gender,employee_race,employee_compensation,employee_years_of_experience,employee_time_in_role,employee_geo_zone,employee_city,employee_state,geo_zone_cost_of_living_factor,company_name,company_headquarters_city,company_headquarters_state,company_sector,company_signed_syndio_contract_on,data_uploaded_on
1733,Buyers,Manager,Buyer,female,white,87623.94663908488,17.64264974,1.4485686,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1734,Buyers,Individual Contributor,Buyer,female,white,80514.00938,9.005378792,3.7081,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1735,Buyers,Manager,Buyer,female,white,89811.02606729013,34.83560091,2.9227948,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1736,Buyers,Manager,Buyer,female,white,94893.6015293896,35.68587193,1.4946926999999999,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1737,Buyers,Individual Contributor,Buyer,female,white,81245.1325,34.64555283,2.2290503,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1738,Buyers,Individual Contributor,Buyer,female,black,81370.89718,27.44699628,3.6702514,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1740,Buyers,Manager,Buyer,female,white,95551.56508574118,28.72722533,2.7392863,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1741,Buyers,Individual Contributor,Buyer,female,white,81917.58607,4.710342592,4.710342600000001,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1742,Buyers,Individual Contributor,Buyer,female,white,82959.03427,26.58055104,1.9302506,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1743,Buyers,Manager,Buyer,female,hispanic,97473.73502595256,16.61836029,3.0939935,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1744,Buyers,Individual Contributor,Buyer,female,black,83133.06313,11.90945628,3.3716962,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1745,Buyers,Manager,Buyer,female,white,93246.62523093935,12.01611995,2.0003848,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1746,Buyers,Individual Contributor,Buyer,female,white,83453.46251,3.280958044,3.280958,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1747,Buyers,Individual Contributor,Buyer,female,black,83619.58983,7.83489913,3.2451153,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1748,Buyers,Individual Contributor,Buyer,female,white,84064.95083,19.17827117,1.9847142,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1750,Buyers,Individual Contributor,Buyer,female,white,84157.48561,9.182363557,2.6895325999999997,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1751,Buyers,Manager,Buyer,female,white,97446.72860367518,19.33578042,3.4905903,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1752,Buyers,Individual Contributor,Buyer,female,white,84938.85354,4.692477608,2.1807312999999997,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1753,Buyers,Manager,Buyer,female,white,90415.43263457765,8.377658032,2.0023128,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1754,Buyers,Manager,Buyer,female,white,100096.24757370878,9.125876586,1.812346,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1755,Buyers,Individual Contributor,Buyer,female,two or more,86222.27059,3.815467809,3.8154678,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1756,Buyers,Individual Contributor,Buyer,female,white,86324.91624,16.651511759999998,3.265777,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1757,Buyers,Individual Contributor,Buyer,female,white,86375.95531,18.43304392,1.6411432000000001,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1758,Buyers,Manager,Buyer,female,two or more,91292.77344718073,12.26550718,4.3678399,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1759,Buyers,Individual Contributor,Buyer,female,two or more,86403.75429,3.281499229,3.2814992,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1760,Buyers,Manager,Buyer,female,black,99507.58476374425,3.48177666,3.1342121,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1761,Buyers,Individual Contributor,Buyer,female,two or more,88062.74245,7.201892138,5.3781996,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1762,Buyers,Individual Contributor,Buyer,female,white,88267.79857,23.75413803,3.2209545,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1763,Buyers,Individual Contributor,Buyer,female,hispanic,88361.13376,12.6142367,3.0542107,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1764,Buyers,Individual Contributor,Buyer,female,white,88616.29335,15.90199826,4.463351100000001,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1765,Buyers,Manager,Buyer,female,white,101117.609194589,4.640275711,4.4676942,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1766,Buyers,Individual Contributor,Buyer,female,white,89580.13962,13.08976447,1.4291909999999999,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1767,Buyers,Individual Contributor,Buyer,female,two or more,89783.03043,31.93435395,3.8090544,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1768,Buyers,Individual Contributor,Buyer,female,white,90015.0527,23.20228488,3.6914739,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1770,Buyers,Individual Contributor,Buyer,female,two or more,90473.16551,13.44905985,2.1739623,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1771,Buyers,Manager,Buyer,female,white,105920.81396005198,24.76012573,3.5309337,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1772,Buyers,Manager,Buyer,female,white,109075.79480947432,18.12463164,2.1882389,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1773,Buyers,Individual Contributor,Buyer,female,white,91350.31364,7.979110523,3.5769623,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1774,Buyers,Individual Contributor,Buyer,female,white,91642.36131,2.900354229,1.4291747,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1775,Buyers,Manager,Buyer,female,white,103951.60349494878,25.46989709,3.2427975,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1776,Buyers,Manager,Buyer,female,black,103924.44259646616,18.56582624,4.1101278,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1778,Buyers,Individual Contributor,Buyer,female,white,92990.24599,1.793100921,1.7931009,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1779,Buyers,Individual Contributor,Buyer,female,white,93319.15774,27.88064588,2.8207779,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1780,Buyers,Manager,Buyer,female,hispanic,105302.85803237974,17.79047206,2.4625729,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1781,Buyers,Manager,Buyer,female,hispanic,112173.75732488363,19.12646332,3.2534116,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1782,Buyers,Individual Contributor,Buyer,female,asian,93830.88853,3.84712506,1.697251,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1783,Buyers,Individual Contributor,Buyer,female,white,93886.74203,15.32722488,4.9378297,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1784,Buyers,Individual Contributor,Buyer,female,black,93909.2246,25.27506511,2.1507679,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1786,Buyers,Individual Contributor,Buyer,female,white,93986.07623,22.58455468,2.8206015,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1787,Buyers,Manager,Buyer,female,white,99072.3080561657,17.03357947,1.9207921,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1788,Buyers,Individual Contributor,Buyer,female,white,94429.00082,20.14755654,3.9130713,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1789,Buyers,Manager,Buyer,female,black,108719.09722220009,4.343551557,1.5533155,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1790,Buyers,Individual Contributor,Buyer,female,white,94694.16226,16.36341949,5.2560408,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1791,Buyers,Individual Contributor,Buyer,female,white,94937.88302,2.890046877,2.8900468999999998,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1792,Buyers,Individual Contributor,Buyer,female,white,95024.49509,12.96532273,5.4096528,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1793,Buyers,Manager,Buyer,female,white,102226.25237941185,9.253951005,5.2233395,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1794,Buyers,Individual Contributor,Buyer,female,white,95307.09873,15.95885438,3.751302,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1795,Buyers,Individual Contributor,Buyer,female,white,95448.21657,15.99656899,4.1153721999999995,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1796,Buyers,Individual Contributor,Buyer,female,two or more,95785.82915,26.44762302,1.6014424,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1797,Buyers,Individual Contributor,Buyer,female,two or more,96268.74915,19.42946457,5.7304002,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1800,Buyers,Individual Contributor,Senior Buyer,female,white,96927.17766,16.61623362,1.4530808,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1801,Buyers,Individual Contributor,Senior Buyer,female,white,97132.70877,9.704202028,1.9691789,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1803,Buyers,Manager,Senior Buyer,female,white,111999.34633405712,23.28890091,4.1218408,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1804,Buyers,Manager,Senior Buyer,female,black,109085.08476837414,9.699776613,3.5586071,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1805,Buyers,Individual Contributor,Senior Buyer,female,white,98819.68795,12.63403427,4.9433039,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1807,Buyers,Individual Contributor,Senior Buyer,female,white,99468.27393,14.05197686,1.7897393,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1808,Buyers,Individual Contributor,Senior Buyer,female,black,99608.59817,12.62112325,2.2899108,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1809,Buyers,Individual Contributor,Senior Buyer,female,white,99693.83981,14.22516336,2.0801515,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1810,Buyers,Individual Contributor,Senior Buyer,female,black,100110.3195,2.6800258809999997,2.6800259,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1811,Buyers,Individual Contributor,Senior Buyer,male,white,100227.9022,11.35068982,7.0120659,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1812,Buyers,Individual Contributor,Senior Buyer,male,white,100263.171,13.76352706,2.609648,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1813,Buyers,Individual Contributor,Senior Buyer,male,white,100721.2361,16.30361361,1.782047,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1814,Buyers,Individual Contributor,Senior Buyer,male,hispanic,101262.7741,19.0714391,7.9398218,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1815,Buyers,Manager,Senior Buyer,male,two or more,106749.04148295453,20.13754014,4.2022427,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1816,Buyers,Individual Contributor,Senior Buyer,male,white,101571.0769,14.50998245,1.5694386,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1818,Buyers,Individual Contributor,Senior Buyer,male,white,102258.0157,11.69506947,6.2937713,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1819,Buyers,Individual Contributor,Senior Buyer,male,white,102414.2256,18.66682931,4.7449867999999995,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1820,Buyers,Manager,Senior Buyer,male,white,110810.3785680421,3.789848077,3.7898481,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1821,Buyers,Individual Contributor,Senior Buyer,male,two or more,102538.8463,6.697175728,3.1055041,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1822,Buyers,Manager,Senior Buyer,male,white,117842.81318074101,18.69376628,1.707254,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1823,Buyers,Individual Contributor,Senior Buyer,male,white,102949.47,28.32056612,4.2790585,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1825,Buyers,Manager,Senior Buyer,male,white,118159.00323858405,10.289872611,3.4227938,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1826,Buyers,Individual Contributor,Senior Buyer,male,white,104052.5307,18.50222513,3.1480773,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1827,Buyers,Individual Contributor,Senior Buyer,male,hispanic,104310.4569,8.90384006,1.2472864,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1828,Buyers,Individual Contributor,Senior Buyer,male,asian,104538.3896,11.77548737,7.858776,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1829,Buyers,Individual Contributor,Senior Buyer,male,white,104587.8062,30.07967826,1.3433948,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1830,Buyers,Individual Contributor,Senior Buyer,male,white,105003.8566,11.09166218,4.5382089,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1831,Buyers,Manager,Senior Buyer,male,two or more,119572.17742122858,13.17122145,2.1926572,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1832,Buyers,Individual Contributor,Senior Buyer,male,white,105722.0673,12.57044299,2.6644094000000003,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1833,Buyers,Individual Contributor,Senior Buyer,male,black,105924.7098,26.6550451,8.9233181,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1834,Buyers,Individual Contributor,Senior Buyer,male,white,106017.239,16.038967749999998,2.4739988,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1835,Buyers,Manager,Senior Buyer,male,white,117541.09717060812,26.63905942,1.8372777999999998,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1836,Buyers,Manager,Senior Buyer,male,white,113084.26450593247,8.712740583,1.3925625,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1837,Buyers,Individual Contributor,Senior Buyer,male,white,106436.3095,23.34409757,2.0313435,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1838,Buyers,Manager,Senior Buyer,male,white,121674.0820513241,5.539216047,2.0006734,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1839,Buyers,Individual Contributor,Senior Buyer,male,white,106648.799,11.86111061,1.4530242,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1840,Buyers,Individual Contributor,Senior Buyer,male,white,106668.0822,4.4224560870000005,4.4224561,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1841,Buyers,Individual Contributor,Senior Buyer,male,two or more,106877.9945,42.51365018,7.6345101,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1842,Buyers,Manager,Senior Buyer,male,hispanic,118259.24522703097,1.950887373,1.9508874,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1843,Buyers,Individual Contributor,Senior Buyer,male,white,107029.0811,19.97163355,9.2664777,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1844,Buyers,Individual Contributor,Senior Buyer,male,white,107059.0506,21.50227219,2.2412471,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1845,Buyers,Individual Contributor,Senior Buyer,male,white,107165.615,2.261592993,2.261593,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1846,Buyers,Individual Contributor,Senior Buyer,male,white,107242.7498,15.74642503,6.417627,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1848,Buyers,Individual Contributor,Senior Buyer,male,white,107458.4211,5.649491091,5.6494911,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1849,Buyers,Individual Contributor,Senior Buyer,male,white,107633.6088,4.62738677,4.6273868,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1850,Buyers,Individual Contributor,Senior Buyer,male,two or more,107964.1001,26.72876967,3.1540681,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1851,Buyers,Individual Contributor,Senior Buyer,male,black,107985.4645,16.42234921,3.1864136,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1852,Buyers,Individual Contributor,Senior Buyer,male,two or more,108024.0965,20.79451397,2.105509,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1853,Buyers,Manager,Senior Buyer,male,white,120547.37513867408,13.61672357,4.4389727,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1854,Buyers,Individual Contributor,Senior Buyer,male,white,108479.337,10.966286641,1.5010580999999998,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1855,Buyers,Individual Contributor,Senior Buyer,male,two or more,109068.4312,12.73708931,3.1404497,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1856,Buyers,Individual Contributor,Senior Buyer,male,two or more,109106.3903,29.06003996,2.2680829,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1857,Buyers,Individual Contributor,Senior Buyer,male,hispanic,109375.61,20.53309712,2.4033395,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1858,Buyers,Manager,Senior Buyer,male,white,128869.2706611343,21.28086538,2.0275258000000003,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1859,Buyers,Individual Contributor,Senior Buyer,male,white,109467.376,16.67015549,2.9821765,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1860,Buyers,Individual Contributor,Senior Buyer,male,white,109617.5471,2.0024963380000003,2.0024963,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1862,Buyers,Manager,Senior Buyer,male,two or more,129104.31065922134,27.27157237,3.7272674,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1863,Buyers,Manager,Senior Buyer,male,white,117342.98138452333,3.026178936,3.0261789,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1864,Buyers,Individual Contributor,Senior Buyer,male,two or more,110169.4147,6.966090456,6.9660905,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1865,Buyers,Individual Contributor,Senior Buyer,male,white,110431.6561,29.83272043,2.7368758,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1866,Buyers,Individual Contributor,Senior Buyer,male,two or more,110442.8022,19.88502882,3.3753171,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1867,Buyers,Individual Contributor,Senior Buyer,male,white,110618.6929,3.545690824,1.9313398,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1868,Buyers,Manager,Senior Buyer,male,white,128693.05150226143,3.651505487,3.6515055,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1869,Buyers,Individual Contributor,Senior Buyer,male,white,110996.0243,9.208077427,9.2080774,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1871,Buyers,Individual Contributor,Senior Buyer,male,white,111646.6773,16.41929346,5.7657054,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1872,Buyers,Individual Contributor,Senior Buyer,male,two or more,111772.6473,5.965896266,3.1761458,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1874,Buyers,Manager,Senior Buyer,male,hispanic,118931.85055411005,16.62863702,4.0331066,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1875,Buyers,Manager,Senior Buyer,male,white,130018.38785288214,3.187179984,3.18718,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1876,Buyers,Manager,Senior Buyer,male,black,129706.90701655623,11.37920087,7.0220693,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1877,Buyers,Individual Contributor,Senior Buyer,male,white,112278.7227,18.80011916,4.7575924999999994,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1878,Buyers,Manager,Senior Buyer,male,two or more,122498.07318510975,11.33957702,2.408372,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1879,Buyers,Individual Contributor,Senior Buyer,male,white,112760.3032,24.60325501,2.2408524,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1880,Buyers,Individual Contributor,Senior Buyer,male,white,112855.9864,26.03427278,3.1578019,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
1881,Buyers,Individual Contributor,Senior Buyer,male,white,112989.6155,5.962170506,3.754155,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2056,Buyers,Manager,Assistant Buyer I,male,two or more,178153.6929761709,26.41899904,11.96145,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2057,Buyers,Individual Contributor,Assistant Buyer I,male,white,170143.4016,24.1759505,17.028868,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2059,Buyers,Individual Contributor,Assistant Buyer I,male,white,177446.4005,19.27051709,19.270517,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2060,Buyers,Individual Contributor,Assistant Buyer I,male,white,179140.2246,20.05126316,20.051263,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2064,Buyers,Individual Contributor,Assistant Buyer I,male,black,185285.0241,20.3316745,20.331675,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2065,Buyers,Individual Contributor,Assistant Buyer II,male,asian,192395.642,22.93816842,21.443526,Geo Zone 2,Austin,TX,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
2067,Buyers,Individual Contributor,Assistant Buyer I,male,white,193812.232,23.4415191,23.441519,Geo Zone 2,Chicago,IL,0.9,Company C,Chicago,IL,Financial Services,2020-11-20,2022-01-04
